ResponseId,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q4_7,Q4_8,Q4_9,Q4_10,Q4_11,Q4_12,Q4_13,Q4_14,Q4_15,Q4_16,Q4_17,Q4_18,Q4_19,Q4_20,Q4_21,Q4_22,Q4_23,Q4_24,Q4_25,Q4_26,Q4_27,Q4_28,Q4_29,Q4_30,Q4_31,Q4_32,Q4_33,Q4_34,Q4_35,Q4_36,Q4_37,Q4_38,Q4_39,Q4_40,Q4_41,Q4_42,Q4_43,Q4_44,Q4_45,Q4_46,Q4_47,Q4_48,Q4_49,Q4_50,Q4_51,Q4_52,Q4_53,Q4_54,Q4_55,Q4_56,Q4_57,Q4_58,Q4_59,Q4_60
R_1oyYdpBRGbZvJRF,5,4,4,4,5,4,5,2,4,5,1,4,4,2,4,2,4,2,4,5,4,2,2,4,1,4,4,2,4,1,1,4,2,2,5,1,2,4,2,5,5,4,5,4,1,5,4,2,2,2,2,5,4,1,1,5,3,2,2,4
R_3I0G1PYfXeLyuSC,3,4,1,5,1,5,5,2,3,5,1,3,5,1,5,5,5,5,5,5,5,5,3,5,1,5,5,2,5,1,5,5,5,5,5,4,4,5,5,5,5,5,5,5,2,4,5,1,4,1,1,5,5,5,3,5,5,1,1,5
R_24uFdzLTirNS5dy,2,2,5,3,2,3,4,5,2,2,4,2,4,4,4,5,4,1,5,3,3,3,5,1,2,5,4,4,3,3,5,3,1,5,3,3,4,3,3,3,3,2,2,4,4,2,4,4,1,3,5,4,4,2,2,2,4,5,3,3
R_1rcU4kpIKiEj4qz,4,5,5,2,2,4,5,4,1,5,4,4,4,4,5,5,5,4,5,5,3,3,5,4,1,5,5,5,4,2,5,5,2,5,5,4,5,5,4,5,2,5,4,4,4,5,3,4,2,1,4,4,5,4,3,5,3,4,5,4
R_23UGcAwKNZEjFwd,4,2,3,4,2,5,4,3,3,4,2,4,4,4,3,3,4,3,3,2,4,4,4,4,3,3,3,4,4,2,3,3,4,3,4,4,4,4,2,3,3,5,4,4,3,3,4,3,3,5,3,4,4,2,3,3,2,3,4,4
R_3ygBtq48TvvLTCp,4,4,4,2,2,3,5,5,3,4,2,4,4,4,3,3,4,3,4,4,3,3,5,4,2,3,3,4,4,2,5,4,3,3,3,3,4,2,2,5,4,4,4,4,2,4,3,4,2,1,2,4,5,1,3,4,3,4,4,3
R_3en56rE07tPoPun,2,5,1,4,3,2,5,2,5,5,5,3,5,4,4,5,1,5,4,4,3,5,5,2,4,1,5,4,5,4,5,5,5,2,4,2,2,5,2,2,5,3,3,2,2,2,2,2,2,4,2,5,5,2,2,5,5,2,4,4
R_31LSCzpAa0sAYyW,5,5,3,4,2,4,4,5,4,4,1,2,5,3,4,1,1,2,4,5,4,2,4,4,2,2,4,4,4,1,1,5,2,4,4,2,2,2,4,5,5,2,4,5,1,5,1,2,2,2,2,5,2,4,2,5,4,4,2,2
R_BVtHgVhBQHAZ4Jj,2,5,4,4,2,1,5,4,4,4,5,2,5,1,4,5,1,2,5,5,1,1,5,1,1,2,5,4,4,2,5,5,2,5,5,5,1,1,5,5,1,4,5,4,1,2,1,2,1,1,5,5,2,5,1,1,4,4,2,4
R_1NDNwnsMYDUfB6R,2,2,5,3,3,2,5,5,4,4,3,5,3,4,3,2,2,2,2,3,3,2,5,2,4,2,4,4,3,2,3,4,1,2,4,2,4,2,4,4,3,4,3,4,1,3,4,4,3,3,5,4,2,2,3,2,3,4,2,4
R_1I7d6MTSXkxur2t,4,5,4,3,2,2,5,2,2,5,3,3,5,2,4,3,1,2,4,3,2,2,2,4,4,2,4,2,3,3,4,5,4,5,3,3,1,4,4,4,3,2,5,4,1,4,1,2,4,2,4,5,5,4,2,3,5,2,5,4
R_2dgLtCmXI7SeWXv,1,3,5,2,2,2,5,3,2,5,2,3,2,4,4,5,2,2,5,5,1,2,5,1,3,3,3,4,2,1,5,3,1,5,4,4,2,1,5,5,4,4,2,3,1,1,4,4,1,2,5,4,1,5,1,2,5,5,3,4
R_2PneNOv7OS3ZWFU,2,4,3,3,2,3,5,4,2,5,2,4,4,4,4,5,1,4,4,5,2,2,4,2,1,2,4,2,2,2,5,4,1,5,5,3,3,4,4,5,3,3,4,4,1,2,3,3,2,1,4,4,3,4,1,3,2,4,4,4
R_1NqspEBSZTlA21I,2,4,5,5,1,1,5,5,5,5,2,4,3,1,3,5,1,1,4,5,1,1,5,3,1,4,5,5,4,1,5,3,2,1,5,5,4,2,1,4,2,2,2,3,1,1,2,4,2,3,5,5,4,1,1,2,5,5,2,4
R_22VsNfKf8ljqcHE,2,4,1,2,4,1,4,4,1,2,2,2,5,3,2,4,1,3,3,5,2,1,5,2,3,4,5,3,2,3,5,4,4,4,5,4,2,2,2,4,2,2,4,2,2,2,3,3,5,2,2,3,2,4,2,3,5,1,4,2
R_2BfzSFSOBVWLch8,4,4,3,3,2,3,4,3,4,4,3,3,3,2,3,4,1,2,4,5,3,2,2,4,3,2,4,2,3,4,4,4,3,2,5,3,2,3,2,3,4,3,4,4,1,2,2,2,3,2,3,5,2,2,2,4,4,3,3,4
R_3lslSSxCrDIS4e9,4,4,5,2,1,4,2,5,2,5,2,4,4,5,4,1,2,4,4,5,4,5,2,2,1,2,2,5,1,1,4,2,4,5,5,2,5,4,5,2,5,5,4,1,2,4,4,4,2,1,4,2,4,5,1,4,2,5,5,5
R_2ffAIE5s7sqYk0S,2,4,3,2,1,1,4,4,2,5,1,2,2,5,3,4,5,3,5,5,1,2,4,1,3,4,5,5,1,3,5,4,2,5,5,3,4,3,5,4,3,3,3,1,1,4,2,3,2,2,5,4,2,5,1,4,2,4,4,4
R_2P7g5DlzBagMzZQ,5,4,1,1,1,2,5,1,2,5,3,5,4,5,5,2,1,5,5,5,3,5,1,2,1,1,4,1,2,1,4,5,5,5,5,1,4,5,4,5,5,5,5,3,1,4,1,1,1,1,1,5,5,3,1,4,2,1,1,4
R_1eW7aWmR564Y101,5,4,3,3,4,4,5,3,3,5,3,3,4,1,4,4,1,3,3,3,3,1,4,4,3,4,4,4,3,2,3,3,2,4,3,3,2,3,3,3,2,3,4,4,2,4,3,3,2,4,3,5,4,1,3,4,4,4,2,3
R_3MQjmp8AB134mFN,2,4,3,2,4,2,5,4,2,2,5,4,4,2,2,5,2,4,4,4,2,1,5,1,2,5,2,2,2,4,5,5,2,5,5,4,2,4,5,1,2,4,4,3,1,1,4,2,1,1,4,5,4,5,2,1,2,4,2,2
R_3shKfbA0sHg0p7P,5,4,3,3,4,5,5,2,3,4,2,2,5,3,3,2,4,5,4,2,5,4,4,4,2,1,2,2,3,3,2,4,3,4,2,2,4,4,3,3,3,4,5,3,4,4,3,2,3,2,2,4,3,2,4,4,2,4,3,2
R_2OVnyCLnpo19lqI,4,2,4,4,5,4,4,4,2,4,2,4,2,4,4,2,4,2,4,2,5,2,4,4,4,1,2,4,2,2,3,3,2,2,2,2,4,4,2,4,2,2,4,4,2,4,4,5,4,4,2,4,1,2,4,2,4,5,2,4
R_1gUOIE7DCmIRA1K,4,4,5,5,1,4,5,5,5,5,1,3,4,1,4,2,2,2,2,5,5,5,5,5,1,4,4,5,4,1,2,4,1,1,5,1,4,2,2,4,3,3,5,5,1,2,4,5,5,1,1,3,2,1,1,4,4,2,1,5
R_5tGmYWScE0BLbmF,2,4,3,5,4,3,4,4,2,4,2,4,4,5,2,2,2,4,4,4,3,2,5,2,2,4,3,5,3,3,3,3,4,2,4,4,5,4,4,5,3,4,5,5,2,2,2,4,1,3,4,5,3,3,3,3,2,5,3,2
R_12sR33ajjK6J0fW,4,4,1,4,3,4,5,1,2,4,1,4,4,4,4,1,5,5,2,3,4,2,1,4,3,3,2,3,3,2,3,5,3,4,3,4,4,5,4,4,3,3,3,2,1,4,1,1,2,3,1,5,4,4,3,3,4,4,3,3
R_117vLPpbUDOwCyz,2,2,3,1,1,5,3,5,1,5,2,1,4,5,3,5,5,1,5,5,1,1,5,5,1,5,2,3,2,1,5,3,2,5,5,5,4,2,5,3,1,5,4,2,1,5,5,5,1,4,5,4,1,4,1,5,3,4,3,5
R_1C3kfAcEPIwiCmj,2,5,4,2,2,2,5,1,4,5,2,1,2,4,5,5,1,4,4,5,4,1,5,2,1,5,5,4,1,2,5,1,1,4,5,4,2,4,5,5,1,4,2,4,1,2,1,2,1,1,4,5,5,5,1,4,4,5,2,4
R_1IFLZ7YqavqV3ip,4,5,2,4,2,4,4,4,4,5,2,4,4,2,4,2,1,4,4,4,3,2,4,4,2,2,4,4,2,2,3,4,4,4,4,4,4,4,4,4,4,2,4,4,3,4,4,1,3,2,4,4,3,3,4,4,4,4,4,4
R_3FXbOmFefRCNpAv,2,4,2,4,1,3,4,3,3,4,2,4,3,2,4,4,1,4,1,5,4,1,5,3,2,3,4,4,4,2,5,4,4,3,4,3,4,3,2,4,3,3,4,4,4,5,2,2,5,2,4,4,3,1,3,4,3,4,2,3
R_Z80yWa2UFY0Zt4Z,4,4,2,3,3,2,4,4,2,4,2,3,3,4,3,2,4,4,3,3,2,3,2,3,3,2,3,4,2,4,3,3,3,5,4,3,3,3,3,2,3,3,3,3,2,5,3,2,2,3,3,4,4,4,2,3,3,3,4,3
R_TjZuxoa8HORoVmV,4,3,3,3,2,2,5,3,3,5,1,3,2,2,3,3,4,4,3,5,1,2,4,2,1,4,4,4,5,2,4,5,4,3,5,4,2,3,1,3,3,1,3,5,3,4,3,2,3,2,4,4,1,1,3,3,4,2,1,2
R_33ycrMEAnBfq4gk,2,4,2,4,2,2,5,4,4,4,2,2,5,2,3,4,4,5,4,5,2,2,4,2,2,4,4,2,4,4,5,4,5,4,5,4,1,4,2,5,3,2,5,5,4,1,2,2,1,1,4,5,4,3,1,2,4,1,2,2
R_2r6Gtt95woNpuCd,5,5,1,2,2,4,5,4,4,5,1,3,5,4,3,3,1,5,5,4,4,3,5,4,1,1,5,4,3,1,4,4,5,5,4,3,3,4,3,5,5,5,5,4,3,5,1,2,1,3,3,4,5,3,2,5,5,3,3,4
R_3qJem69YXBu3JBK,2,4,3,2,2,2,5,4,4,4,2,2,4,3,4,4,2,4,4,4,2,1,5,4,4,4,5,4,2,2,5,4,4,4,5,4,1,3,4,3,2,2,4,5,4,3,2,4,2,3,5,5,2,2,3,2,4,4,2,4
R_qwphbIzqlNTsRsR,5,5,1,4,1,5,5,1,4,5,1,2,5,3,4,2,1,4,4,5,4,2,1,5,1,1,5,3,5,1,4,4,5,3,5,2,2,5,3,5,5,4,5,5,1,5,4,1,2,1,2,5,5,4,1,5,2,4,2,4
R_2SjG52meXRtqKwE,3,4,2,1,1,3,5,2,2,5,2,3,5,3,4,3,2,5,5,5,3,1,5,1,1,2,3,3,2,1,4,4,4,5,5,3,3,4,5,5,3,5,5,3,1,2,4,2,5,1,3,5,4,5,1,4,2,2,4,3
R_VIiGAaYCn7MYjWF,2,4,3,4,2,4,5,4,4,4,2,4,3,4,4,4,1,4,4,4,3,2,4,2,2,4,4,2,2,2,5,4,3,4,3,4,1,3,4,3,4,4,4,4,4,4,1,4,2,4,4,5,2,4,3,3,4,2,4,4
R_XuB06zeZrNJcoDv,5,5,5,5,5,5,5,4,5,5,5,1,3,3,2,4,1,4,4,5,5,2,5,4,1,4,5,2,4,5,1,5,2,1,5,1,4,4,4,5,3,4,4,3,2,5,2,2,5,1,1,5,4,5,1,2,5,4,1,1
R_bQUQHKcca1HgsLv,5,4,2,2,3,4,2,5,4,5,2,3,3,4,5,1,5,4,3,4,4,2,5,4,1,4,5,4,2,2,3,3,2,4,4,2,2,2,3,4,4,4,2,1,1,5,1,4,1,3,2,4,1,4,3,3,5,4,4,4
R_Di6ccIUY2khpK25,4,4,4,2,1,3,4,4,2,4,4,4,3,3,4,3,2,4,3,5,3,3,4,2,1,5,4,3,2,1,4,3,2,3,4,3,3,1,5,4,2,3,3,2,3,4,2,3,3,2,3,4,2,4,1,2,3,4,4,4
R_2w6JUh8uEPMheUp,5,4,2,1,1,2,5,5,2,5,1,5,1,5,4,1,4,4,5,5,4,5,5,5,4,1,3,5,1,4,4,4,2,5,4,2,5,4,4,2,5,2,3,2,2,5,1,2,2,2,4,5,4,4,2,5,4,4,5,3
R_3MiieuIfexF43Wu,2,4,1,4,2,3,4,4,2,4,2,4,5,5,2,1,4,5,4,4,4,1,4,2,4,4,3,4,2,4,4,4,5,4,3,5,4,4,2,1,3,4,5,4,2,4,5,1,1,2,2,5,5,2,4,2,2,4,4,2
R_5iG4DOaI7wmwS6l,4,2,4,3,3,4,5,2,4,4,4,4,4,4,2,3,4,4,3,5,4,3,4,2,2,3,4,3,4,4,2,4,3,4,4,4,4,2,2,4,4,3,3,3,3,4,3,3,4,3,4,3,2,3,4,2,4,3,3,4
R_utfFgda5jq5QEOl,2,5,3,3,3,2,3,2,5,2,3,4,4,2,3,3,1,3,4,3,3,4,3,3,3,3,3,3,3,2,3,2,5,1,2,2,1,2,3,2,2,2,2,3,3,3,2,3,1,2,3,4,2,2,4,3,3,2,4,3
R_240G56QvCCpwGhG,5,4,2,3,2,2,5,3,4,4,3,2,5,4,2,3,2,5,5,4,5,1,2,3,3,2,4,2,4,2,4,3,5,5,5,2,4,4,1,4,4,4,4,1,2,4,3,1,2,3,3,4,5,1,2,5,4,4,4,2
R_1QL5VU6rXkdlPI0,4,4,5,5,1,4,5,4,5,4,4,3,5,4,4,2,5,2,2,5,4,1,4,5,2,2,4,5,4,5,1,1,2,1,5,2,1,2,1,5,4,2,4,5,1,3,4,4,4,1,1,4,4,1,4,2,2,2,2,4
R_2aIACcHWDgTme1c,4,4,2,2,4,2,5,4,2,4,2,2,2,5,2,2,4,2,2,4,2,2,4,4,2,4,4,4,2,4,2,2,2,5,4,2,4,5,4,4,2,4,2,2,2,4,4,2,1,2,4,5,1,4,2,2,2,4,4,4
R_3Pjytjg85ZyAZhe,3,5,2,2,1,3,5,4,4,4,2,2,4,4,5,4,1,4,5,5,4,2,2,2,2,2,5,4,2,2,5,3,4,5,5,3,1,5,4,2,5,4,4,4,1,4,4,2,2,2,4,5,5,4,3,5,4,5,4,4
R_RQzWsTMacLh1Pr3,4,3,3,4,2,4,4,2,5,2,1,1,4,4,4,4,4,4,4,5,2,1,3,3,4,4,2,5,2,4,4,4,2,4,4,3,1,2,2,2,2,2,2,4,4,4,1,1,2,3,3,4,2,4,4,3,3,4,4,3
R_vUHsvOTyHigA8gx,5,5,4,1,1,1,5,1,5,5,1,1,5,5,5,2,1,5,2,5,4,1,4,5,1,2,5,1,1,1,1,4,2,5,5,2,1,5,4,5,4,4,5,1,1,5,1,1,1,1,2,5,2,2,1,5,5,5,5,5
R_W9HO7mBlSVZ1rTr,4,5,1,5,2,2,5,2,4,5,2,1,5,3,4,4,2,4,1,4,3,1,4,5,1,1,5,3,5,2,4,4,5,4,4,3,1,4,1,5,4,3,5,5,1,4,3,1,3,2,4,5,4,1,2,4,5,1,1,4
R_9H6h1KOHv5OmInL,4,4,2,2,5,4,4,4,2,5,1,4,2,4,4,4,2,4,5,5,4,4,5,2,1,4,1,4,4,2,4,4,2,4,5,1,4,5,4,5,2,5,4,4,1,5,4,4,2,2,2,4,4,2,2,4,2,4,2,4
R_1CjxkDWQq4hxWlc,1,5,5,4,2,4,4,5,2,5,1,5,3,5,1,5,1,2,3,5,4,4,5,4,1,5,4,5,2,4,5,4,2,4,5,2,4,2,4,5,2,5,4,3,1,4,5,2,3,1,5,4,2,4,1,5,1,5,4,2
R_3h9g2yc1vxM6ywR,4,5,3,4,2,3,4,4,3,4,2,3,4,4,2,3,5,5,3,4,3,3,4,2,2,2,4,4,4,2,4,5,5,4,4,2,2,2,2,3,4,3,4,3,2,4,3,1,2,4,4,4,4,3,3,4,4,4,4,4
R_bqlBrUb7FUr5Bf3,5,4,2,4,2,5,5,1,5,5,1,3,1,2,5,4,2,4,5,1,5,1,3,5,2,1,3,3,5,1,3,5,4,2,5,1,1,5,4,4,4,3,5,3,1,3,2,1,3,1,3,5,4,2,1,5,5,1,3,4
R_2zAdyuM0dB2KHGI,2,5,5,1,1,2,5,4,1,5,2,3,5,4,2,4,1,1,4,5,2,2,5,2,2,2,4,4,1,1,4,5,1,5,5,4,2,2,5,2,2,4,5,1,1,4,1,4,1,1,1,5,1,5,1,3,3,2,5,4
R_1IiKY5z88KvHI2m,5,4,4,4,1,4,4,4,4,4,4,4,4,2,4,4,4,3,3,2,2,1,5,4,5,4,2,4,2,4,1,4,4,4,1,4,1,4,1,2,3,4,4,2,3,4,2,1,4,4,2,5,2,4,4,4,2,1,4,4
R_rfp3W4H4rI7EBDb,2,5,4,3,1,3,4,4,3,5,2,4,3,4,3,5,5,2,4,5,2,1,2,2,2,4,3,2,1,2,5,4,2,5,4,2,3,3,5,4,2,4,3,2,1,2,2,2,1,1,4,4,4,5,1,3,4,2,5,4
R_1IbjCOCIcVoFfOd,4,2,4,1,3,3,5,3,2,5,4,5,4,5,2,2,2,4,5,2,3,3,2,2,2,4,4,2,1,3,2,4,4,5,4,5,2,4,4,4,1,5,4,1,2,5,2,1,1,3,5,5,5,5,3,4,2,3,5,2
R_3JlXOqgTpnXwht7,1,5,4,1,2,3,3,4,2,4,3,4,4,2,4,5,1,2,5,4,2,4,5,1,2,2,2,1,2,1,5,4,2,4,4,4,4,3,2,4,5,2,4,3,1,1,1,2,2,3,4,3,2,4,2,4,2,1,2,4
R_2rwhlMPcekGctoz,2,5,4,2,4,1,5,4,3,4,1,3,5,5,4,5,5,3,4,4,1,2,4,1,5,2,4,4,1,4,5,4,2,5,3,4,1,4,4,3,2,4,4,2,2,2,1,3,1,4,4,5,3,4,4,4,5,4,5,4
R_2aQONAH74rNLysr,2,4,5,2,2,3,4,5,4,5,1,2,2,4,3,4,2,2,4,5,1,3,5,2,2,5,4,4,2,2,5,4,1,5,4,4,4,2,4,5,2,4,2,3,1,2,2,4,1,3,4,4,2,2,1,4,3,5,4,3
R_1CK36iSeV6EtN3h,2,5,2,4,2,2,4,5,4,5,4,4,4,2,5,4,1,2,4,4,3,2,4,2,2,4,2,4,2,4,4,4,2,5,4,2,4,1,4,5,2,5,4,4,1,2,1,4,1,2,4,5,4,4,5,4,1,4,4,2
R_3lxm92TiQ0c7vKs,5,4,3,2,1,3,5,4,4,5,4,4,4,4,4,3,2,4,4,5,5,5,4,3,2,2,4,4,1,1,2,4,2,4,5,4,5,4,4,5,5,4,4,4,2,4,5,2,3,2,1,4,2,4,5,4,3,4,5,5
R_3qffp4WPiGeSWYd,5,5,1,2,1,4,5,4,5,5,1,1,5,5,5,2,1,5,5,4,5,1,1,5,2,1,5,4,2,2,2,5,5,4,5,1,1,4,1,4,4,1,5,4,1,4,1,1,2,2,1,5,5,1,4,5,4,1,4,4
R_1j9BLDv0Ogw8RIs,2,5,1,1,2,3,5,2,1,5,2,5,4,5,4,2,2,5,4,4,5,5,4,1,5,5,5,4,1,1,5,4,5,5,5,2,4,4,5,5,4,5,5,1,4,4,4,1,1,4,1,4,5,5,2,2,5,5,5,4
R_A598QtcylSZXrYl,3,5,1,3,3,3,5,1,3,3,3,3,3,5,4,2,5,4,5,3,1,3,4,2,5,3,4,4,1,3,4,4,4,5,3,3,1,5,4,3,1,4,5,1,5,5,1,1,1,3,5,5,5,5,3,3,3,1,5,3
R_8G079HXMNBd1Li1,5,5,4,5,2,5,4,2,5,5,2,4,5,4,4,3,1,2,2,4,4,4,2,5,2,1,2,4,4,2,1,5,2,2,4,5,4,5,4,4,4,4,5,4,1,5,1,2,4,1,3,5,5,1,3,5,4,4,2,4
R_1DYkqAcTuk2JeQz,5,3,2,5,3,5,4,1,4,4,2,4,4,4,3,2,3,3,3,3,5,4,2,4,2,1,2,3,3,2,3,4,2,3,3,2,3,5,3,4,4,4,5,4,1,3,3,3,3,3,1,4,4,3,3,3,2,3,3,4
R_cIMHIEu4VfputgJ,4,5,2,2,4,2,5,2,2,2,4,2,5,1,2,4,1,4,4,4,1,1,2,4,5,2,5,1,4,2,4,1,5,4,4,4,5,4,4,4,4,4,4,4,5,4,1,1,2,1,5,5,4,4,4,4,1,1,4,2
R_1Fkzc0X2jsYbho4,4,5,1,4,4,2,5,2,4,4,2,2,5,1,3,4,1,5,4,4,2,1,2,4,3,4,4,1,3,2,4,5,4,4,4,3,1,4,4,3,1,2,5,4,2,4,1,2,2,2,4,5,4,4,1,4,4,1,2,2
R_DUeQCL3IaGP1Eel,1,3,2,4,4,1,5,4,2,3,5,2,3,4,3,5,3,5,5,5,1,1,4,1,3,4,4,3,3,4,5,4,5,5,4,5,2,4,5,3,1,4,4,4,2,1,5,1,1,3,5,4,5,5,3,1,1,3,2,3
R_3KHOE5ods9fT7iz,3,4,5,4,5,3,5,4,4,5,2,1,4,1,4,4,2,1,2,5,3,1,4,4,1,2,5,4,4,1,4,4,1,2,5,4,1,3,2,4,4,3,4,4,1,2,2,5,2,1,2,5,2,1,1,3,4,2,1,4
R_vNeFGG2E0yizrGx,4,4,4,4,2,4,5,4,2,5,2,5,5,1,4,5,2,4,4,5,4,4,5,4,4,4,4,4,5,2,4,5,1,4,2,2,2,2,4,4,4,5,5,5,3,2,4,4,1,1,2,5,2,4,4,2,1,1,1,1
R_2WSutmMS4wGiqYi,1,2,3,2,2,2,4,5,2,5,2,3,2,4,4,3,3,3,5,5,2,4,5,3,1,5,3,3,3,2,4,3,2,4,4,2,4,3,2,5,3,3,2,4,2,4,4,2,2,2,3,3,4,3,1,3,3,3,3,4
R_2c1wlTYsUl4pDW6,4,5,3,1,2,5,5,4,2,4,3,5,5,5,5,3,5,5,5,5,5,5,3,1,5,3,5,1,1,3,4,5,3,5,2,2,4,4,5,5,3,5,5,2,4,5,4,1,1,5,4,5,3,5,4,3,3,5,5,4
R_3oAzWsSWywiwe3c,1,4,4,1,4,2,4,5,1,4,2,5,4,5,4,5,3,4,5,4,1,1,5,2,5,5,4,4,1,4,5,4,4,5,2,4,4,4,5,4,3,5,4,1,4,1,4,3,1,4,5,4,2,5,4,2,2,4,5,2
R_3EgIHfqFThrHsP2,1,5,3,2,3,1,4,5,2,4,2,4,4,4,3,5,2,4,3,5,4,1,5,2,2,5,5,3,2,2,5,4,4,5,4,2,2,3,5,4,2,4,4,4,2,2,2,1,1,2,2,5,2,4,3,3,2,2,4,4
R_Xk0NDjxy1RK5fwJ,3,4,4,2,4,3,4,4,2,4,2,4,2,4,4,3,2,4,5,4,3,2,5,2,1,2,4,4,2,2,4,3,4,5,2,4,4,2,5,4,3,5,4,1,1,2,4,4,1,4,4,3,2,3,4,4,2,4,5,4
R_2zbuLMJWf26zzpj,5,4,2,5,2,2,3,4,5,4,2,4,3,2,2,2,1,1,2,3,3,4,5,3,2,2,4,4,5,5,4,3,1,2,3,2,2,4,3,5,5,5,4,1,4,3,5,3,5,4,4,3,4,3,4,4,2,2,4,2
R_1PZqGWzIYseVDF9,4,5,1,4,5,3,5,1,3,4,1,1,5,5,5,4,1,5,5,5,4,1,1,1,1,4,5,3,1,1,5,5,5,5,5,1,1,5,5,5,3,4,5,3,2,4,1,1,2,2,2,5,5,5,1,5,5,1,3,5
R_pPBAhmTS7qBBoLn,3,3,2,1,5,4,2,1,1,1,3,3,4,3,4,1,3,3,4,5,2,4,3,4,1,3,3,3,2,2,2,5,4,2,3,1,4,5,2,1,5,4,1,2,4,2,4,4,2,4,4,4,5,4,2,3,2,4,4,3
R_2PtZpifaBZdEDyr,5,5,3,3,2,4,5,4,2,3,2,4,4,4,4,1,1,3,4,5,4,2,5,4,3,4,4,4,4,3,3,5,3,4,4,3,2,4,2,4,4,4,4,4,2,5,1,5,3,5,4,5,4,2,3,2,4,4,4,4
R_31np8JekhvadP2p,4,4,4,2,3,4,4,4,5,4,1,5,3,3,4,1,2,3,4,3,4,3,2,4,3,3,4,4,4,1,2,3,3,4,4,2,4,4,2,4,5,5,4,4,2,4,4,4,4,2,2,3,5,4,2,5,5,4,2,4
R_UW9jFMBtvx4UnPH,2,5,4,3,2,3,5,4,3,5,5,4,3,4,5,4,4,3,4,5,3,1,3,3,1,3,3,5,2,1,4,4,2,4,5,2,2,4,5,5,2,5,4,3,1,2,4,2,2,1,3,5,4,4,1,1,2,4,1,4
R_2S2dcoMuVyVggz6,3,3,5,2,1,3,5,4,5,4,3,2,4,3,3,1,4,3,1,2,2,3,5,5,4,1,3,4,4,4,1,3,4,2,3,5,4,3,1,1,5,5,3,3,1,5,4,4,1,5,3,4,4,1,3,5,3,5,4,3
R_wT4FK7l19Qo5J0R,4,5,1,1,2,1,5,1,4,5,1,4,5,2,4,3,1,2,4,5,2,1,3,3,2,2,5,4,1,1,4,5,4,5,5,2,3,4,4,4,3,5,5,3,1,5,3,2,1,2,4,5,5,2,1,5,5,3,4,5
R_3fpKD071sBSds9N,3,3,4,4,2,3,5,4,4,4,2,2,3,4,3,3,2,2,4,5,3,3,5,3,3,4,4,4,3,3,4,4,2,3,4,3,3,3,3,2,3,3,3,4,2,4,2,2,2,2,4,4,4,3,2,4,5,4,4,3
R_2OUX81ylok9ANbQ,5,5,1,2,4,4,5,1,2,5,1,5,5,5,4,1,1,5,4,2,5,2,1,5,2,4,5,1,2,4,1,5,4,4,4,1,4,5,2,4,4,5,5,2,2,5,5,2,2,2,1,5,4,4,4,5,2,4,4,4
R_2wht5aO2vkGvRV4,3,5,4,1,1,2,5,3,2,4,4,4,3,4,3,4,3,2,4,5,2,4,5,1,1,4,4,4,2,2,4,3,2,5,4,4,4,2,5,3,2,5,3,2,1,3,2,4,1,4,4,4,1,5,3,3,3,4,5,4
R_OduvknHSSgw0O0V,3,2,4,5,4,3,4,5,3,5,4,4,4,3,4,3,2,1,2,2,2,4,3,5,2,2,2,5,5,2,4,3,2,1,2,3,4,4,2,4,3,2,3,5,2,3,4,1,4,5,3,5,3,1,3,2,2,4,1,4
R_2WvZyLwAZjP2hcf,4,4,2,4,1,3,4,3,2,5,2,4,3,2,4,4,2,5,4,5,2,4,4,4,1,3,4,4,4,2,4,4,5,4,5,2,1,4,2,4,4,4,3,4,1,4,4,1,2,4,2,4,4,2,1,2,2,4,3,2
R_2qDW2MI2nWB8kUm,3,5,2,5,2,3,5,4,4,4,4,4,4,5,4,5,1,2,4,5,4,5,5,4,2,4,4,4,1,2,4,4,2,3,5,3,4,2,5,5,2,5,5,2,4,1,5,4,2,1,5,5,4,5,3,3,4,4,5,5
R_2VwrnYyqMN1IPyv,5,5,5,4,2,4,5,3,3,4,2,4,3,3,4,2,1,2,3,5,3,1,3,4,2,2,5,4,3,1,4,5,1,4,5,3,1,3,3,4,5,4,4,3,2,5,2,3,2,2,4,5,4,4,3,4,4,2,4,4
R_oYPWQbmqvmXnFZv,5,4,4,5,2,5,5,4,4,3,1,2,3,3,4,1,2,4,2,5,5,1,4,5,1,4,4,4,5,1,1,4,4,2,5,2,4,4,2,3,5,3,4,5,2,5,4,3,5,1,1,4,4,1,2,5,4,5,1,4
R_2QMPxKer6ZBSFqy,4,5,4,3,5,3,5,4,4,5,2,3,4,4,4,4,2,4,5,5,1,4,5,2,1,2,2,4,2,1,4,5,2,5,4,3,3,2,4,5,3,3,4,2,1,4,4,4,1,4,5,5,2,4,3,5,5,4,3,4
R_1rjneOI3WWCfJ14,3,3,5,1,5,3,3,5,1,3,4,5,2,5,2,3,4,3,5,1,4,5,5,1,5,5,3,5,1,5,3,3,3,5,1,5,4,3,5,5,1,5,3,3,5,5,3,3,1,5,5,5,1,5,5,1,3,5,5,3
R_tFFXjhzW0V9VN0l,2,4,2,5,2,2,4,4,5,2,4,4,4,2,5,4,2,2,2,4,3,2,4,1,4,2,2,4,5,3,4,4,4,1,4,3,2,3,2,3,2,2,4,5,4,3,2,2,4,4,4,4,2,1,4,2,5,2,2,4
